#{"t_start": 1613222802.8017235}
r,l,t
1.3898652,32.0,8208.536507368088
1.391844,32.0,8220.372754573822
1.3830006,32.0,8232.338939666748
1.3726817,32.0,8243.386943340302
1.3874413,32.0,8255.346270561218
1.3561656,32.0,8267.134782075882
1.4067203,32.0,8278.982880115509
1.367646,32.0,8291.128401517868
1.36764,32.0,8303.197617769241
1.359124,32.0,8315.656179904938
1.3164867,32.0,8327.86879658699
1.4167103,32.0,8340.62532877922
1.380971,32.0,8353.100059986115
1.4098767,32.0,8365.98575758934
1.3361893,32.0,8379.122340202332
1.3250622,32.0,8391.36866927147
1.367903,32.0,8404.224021434784
1.395439,32.0,8416.54641342163
1.4026084,32.0,8428.463368415833
1.335823,32.0,8440.734867572784
1.3686118,32.0,8452.766764879227
1.3464683,32.0,8464.901025772095
1.3878796,32.0,8476.947360515594
1.3839698,32.0,8489.641757965088
1.3490292,32.0,8501.619015455246
1.3813418,32.0,8513.444130182266
1.31634,32.0,8525.361285686493
1.374406,32.0,8537.205612182617
1.3877963,32.0,8549.019320964813
1.3992075,32.0,8560.985563278198
1.3839035,32.0,8573.181461572647
1.4010907,32.0,8585.057797431946
1.3753309,32.0,8597.017213344574
1.3686703,32.0,8608.874407052994
1.3609624,32.0,8620.686894655228
1.336385,32.0,8632.111971616745
1.3546784,32.0,8643.30633354187
1.3616391,32.0,8655.448113918304
1.3772911,32.0,8667.242272138596
1.3705688,32.0,8679.014885425568
1.3666884,32.0,8690.900801420212
1.3320003,32.0,8702.745532751083
1.3625178,32.0,8714.849237918854
1.3619561,32.0,8726.813088417053
1.3618988,32.0,8738.50661945343
1.3706977,32.0,8750.346646547318
1.3821843,32.0,8761.595366954803
1.3712848,32.0,8773.57824087143
1.3489484,32.0,8785.867314577103
1.3615379,32.0,8797.407766342163
1.3758928,32.0,8809.310403347015
1.3366028,32.0,8821.431075572968
1.3545175,32.0,8833.462086677551
1.3657663,32.0,8845.356931686401
1.3834698,32.0,8857.181020736694
1.2565137,32.0,8869.368810415268
1.328527,32.0,8881.55792760849
1.3318635,32.0,8893.520412921906
1.3248575,32.0,8905.706235170364
1.3368042,32.0,8917.553083896637
1.3306181,32.0,8929.98935341835
1.3067814,32.0,8941.93672156334
1.3613234,32.0,8953.792616844177
1.318033,32.0,8965.674691438675
1.3596892,32.0,8977.687668085098
1.3660474,32.0,8989.504583358765
1.3863785,32.0,9001.668511867523
1.3234415,32.0,9013.741988897324
1.343063,32.0,9025.715832471848
1.3283299,32.0,9037.600980997086
1.3290458,32.0,9049.491509914398
1.3531613,32.0,9061.268275976181
1.3693959,32.0,9073.174318313599
1.3515135,32.0,9085.156730890274
1.3395171,32.0,9097.231528043747
1.3583832,32.0,9109.159363269806
1.3251662,32.0,9121.260824680328
1.3843573,32.0,9133.540490865707
1.3535795,32.0,9145.400233745575
1.3386317,32.0,9157.443113565445
1.3431697,32.0,9169.797265529633
1.3137941,32.0,9182.07432937622
1.3491281,32.0,9194.991390943527
1.3220198,32.0,9207.99304652214
1.368077,32.0,9221.126522302628
1.2875983,32.0,9234.011054515839
1.3406068,32.0,9246.76410484314
1.3344775,32.0,9259.619364023209
1.3513308,32.0,9272.45163846016
1.3412033,32.0,9285.134376049042
1.323554,32.0,9297.65449666977
1.3135165,32.0,9309.741036176682
1.3121994,32.0,9321.66226863861
1.3364346,32.0,9333.706752538681
1.3586735,32.0,9345.515967607498
1.3382155,32.0,9357.564271688461
1.319802,32.0,9369.561967611313
1.3007709,32.0,9381.075352430344
1.3071518,32.0,9392.262165784836
1.332993,32.0,9403.822305440903
1.3232394,32.0,9415.82843708992
1.3390208,32.0,9427.796434402466
1.315914,32.0,9439.564683437347
1.3461814,32.0,9451.414175271988
1.3347057,32.0,9463.44599866867
1.3166968,32.0,9475.478453874588
1.3249905,32.0,9487.41025018692
1.3111964,32.0,9499.305414676666
1.3336188,32.0,9511.685567617416
1.3227069,32.0,9524.404779195786
1.3430188,32.0,9537.33559513092
1.307686,32.0,9550.126376628876
1.3328471,32.0,9562.096884012222
1.3142232,32.0,9574.159816741943
1.320627,32.0,9585.295328855515
1.294779,32.0,9596.948343038559
1.3396721,32.0,9608.476526498795
1.333287,32.0,9620.76951789856
1.3147048,32.0,9632.188963890076
1.3222963,32.0,9644.33784532547
1.3017089,32.0,9657.264053583145
1.301136,32.0,9670.128515958786
1.2936746,32.0,9683.126469135284
1.2923218,32.0,9695.742471456528
1.2971127,32.0,9708.701117753983
1.2780622,32.0,9721.25360250473
1.3036762,32.0,9733.387462377548
1.2685559,32.0,9745.742968797684
1.2525998,32.0,9758.51626086235
1.309465,32.0,9770.424534797668
1.2457163,32.0,9782.245082378387
1.2950777,32.0,9794.304683208466
1.2831029,32.0,9806.295763254166
1.2891068,32.0,9818.169806718826
1.3182592,32.0,9830.10986328125
1.3157697,32.0,9841.958297729492
1.2815977,32.0,9854.169878721237
1.3163921,32.0,9865.476219892502
1.3371155,32.0,9878.4206199646
1.3043636,32.0,9890.870329380035
1.2954085,32.0,9902.875576257706
1.2966179,32.0,9915.031200408936
1.2977664,32.0,9927.157156467438
1.2857261,32.0,9938.879604101181
1.2752243,32.0,9951.160380125046
1.2823427,32.0,9963.821204900742
1.2854403,32.0,9975.841972589493
1.2621125,32.0,9987.60730099678
1.2868227,32.0,9999.663553476334
1.2457042,32.0,10011.07615494728
1.2857434,32.0,10022.569411993027
1.2565345,32.0,10034.672873735428
1.2922374,32.0,10046.69538140297
1.260382,32.0,10059.304795980453
1.3028167,32.0,10071.212224245071
1.3080806,32.0,10083.043910264969
1.3014479,32.0,10095.81419467926
1.313798,32.0,10108.574954748154
1.2793729,32.0,10120.909661054611
1.285606,32.0,10132.952166318893
1.2933474,32.0,10144.513203144073
1.2656387,32.0,10156.430383205414
1.2794472,32.0,10168.259734869003
1.3096727,32.0,10180.367687225342
1.3007119,32.0,10193.295194149017
1.3128792,32.0,10206.173065185547
1.2864485,32.0,10219.090187311172
1.2868129,32.0,10231.440115690231
1.3046494,32.0,10243.222609519958
1.3207709,32.0,10255.174005746841
1.3114319,32.0,10267.781046390533
1.3343184,32.0,10280.617199897766
1.2862452,32.0,10292.85464334488
1.2655993,32.0,10304.742631912231
1.3040048,32.0,10316.88185429573
1.3022943,32.0,10329.601588010788
1.270181,32.0,10341.972810268402
1.2865504,32.0,10353.767163515091
1.2928957,32.0,10366.11300611496
1.2869425,32.0,10379.032509803772
1.3034221,32.0,10391.449460744858
1.3063475,32.0,10404.219635725021
1.3082559,32.0,10416.9252409935
1.2947357,32.0,10429.773523569107
1.2704318,32.0,10442.552500963211
1.3064718,32.0,10455.138757944107
1.3154883,32.0,10468.014752626419
1.2652456,32.0,10480.789946079254
1.3133609,32.0,10493.411867141724
1.2946734,32.0,10506.025066375732
1.3068726,32.0,10518.945941925049
1.2982051,32.0,10531.722207546234
1.2795287,32.0,10544.656633138657
1.2795681,32.0,10557.815506696701
1.2990904,32.0,10570.415826797485
1.2650447,32.0,10582.910185337067
1.3222737,32.0,10595.729046583176
1.2746711,32.0,10608.438589572906
1.2875262,32.0,10621.163587808609
1.3370273,32.0,10633.928787946701
1.3046321,32.0,10646.771332740784
1.2807145,32.0,10659.611565351486
1.2427502,32.0,10672.238447189331
1.2524072,32.0,10684.866596221924
1.3115394,32.0,10697.539449214935
1.2903779,32.0,10710.101666688919
1.3048499,32.0,10723.027802944183
1.2988636,32.0,10735.816756248474
1.2652102,32.0,10748.913004398346
1.2902558,32.0,10761.965756893158
1.3179426,32.0,10774.96758556366
1.2878462,32.0,10787.660514831543
1.2805768,32.0,10799.833074331284
1.3145666,32.0,10811.394967556
1.2729498,32.0,10822.513940811157
1.3041381,32.0,10834.699600696564
1.2931937,32.0,10846.870247840881
1.2793367,32.0,10858.85121679306
1.3078729,32.0,10870.893181800842
1.3314728,32.0,10882.692867517471
1.2911602,32.0,10894.245302915573
1.3261837,32.0,10906.2418487072
1.3327779,32.0,10918.281884670258
1.2795681,32.0,10930.161190509796
1.307367,32.0,10941.91216468811
1.2817994,32.0,10953.83403301239
1.301688,32.0,10965.667428970337
1.3058913,32.0,10977.55898809433
1.2799872,32.0,10989.525643587112
1.285321,32.0,11000.927838563919
1.3046101,32.0,11012.938069105148
1.2927704,32.0,11024.791269779205
1.2880346,32.0,11036.487198114395
1.2714328,32.0,11047.581816673279
1.254167,32.0,11059.165120363235
1.2246994,32.0,11071.161836624146
1.2946815,32.0,11083.093085289001
1.2635565,32.0,11095.47365117073
1.2595066,32.0,11108.279618024826
1.2774765,32.0,11119.984355449677
1.2743276,32.0,11131.81452703476
1.2604257,32.0,11143.598769187927
1.2951617,32.0,11155.327610492706
1.2858318,32.0,11167.606919050217
1.2625781,32.0,11180.339136600494
1.3203434,32.0,11192.941301345825
1.2544767,32.0,11205.541590213776
1.2665076,32.0,11218.151245355606
1.2667305,32.0,11230.96926522255
1.2763869,32.0,11243.574196577072
1.2704747,32.0,11256.672391653061
1.3131583,32.0,11269.579858541489
1.2714404,32.0,11282.37489771843
1.3065987,32.0,11295.144925832748
1.2526366,32.0,11308.054000616074
1.2623416,32.0,11320.627443313599
1.2515506,32.0,11333.470940589905
1.2899692,32.0,11346.612576961517
1.2800049,32.0,11359.585917711258
1.2879177,32.0,11372.774112224579
1.2895666,32.0,11385.403500795364
1.3135726,32.0,11398.282296657562
1.266448,32.0,11411.305765628815
1.281826,32.0,11424.043629646301
1.260101,32.0,11437.071573734283
1.2603097,32.0,11449.790694236755
1.2727416,32.0,11462.669405698776
1.2699226,32.0,11475.546438694
1.2807167,32.0,11488.685991764069
1.2784697,32.0,11501.670004606247
1.2886386,32.0,11514.41537284851
1.2592424,32.0,11527.191863775253
1.2608504,32.0,11539.996814250946
1.2634863,32.0,11553.03001666069
1.2626003,32.0,11565.88270521164
1.2635086,32.0,11578.7554063797
1.3060825,32.0,11591.675368309021
1.2408745,32.0,11604.205744743347
1.315835,32.0,11616.943870782852
1.3110826,32.0,11629.557691335678
1.2264681,32.0,11642.256579875946
1.2705096,32.0,11655.09026002884
1.2480602,32.0,11667.815745353699
1.2674434,32.0,11680.64431810379
1.2573732,32.0,11694.208085775375
1.2108887,32.0,11707.08832192421
1.2593775,32.0,11720.155716896057
1.2432857,32.0,11732.9057803154
1.2021297,32.0,11745.682791233063
1.2466037,32.0,11758.580525636673
1.2663192,32.0,11771.233006000519
1.249597,32.0,11783.81392288208
1.2096823,32.0,11796.485787630081
1.2214967,32.0,11808.530312776566
1.2476901,32.0,11821.053930282593
1.2458429,32.0,11833.882185220718
1.2452037,32.0,11846.335020780563
1.2702208,32.0,11859.522730827332
1.2423239,32.0,11872.255410909653
1.2598919,32.0,11885.13093996048
1.2638959,32.0,11897.64055776596
1.2377068,32.0,11910.311300516129
1.2944015,32.0,11922.988809585571
1.2579958,32.0,11935.506006717682
1.260562,32.0,11948.35432934761
1.2035441,32.0,11961.06083893776
1.2436897,32.0,11973.884800195694
1.2184676,32.0,11986.620799541473
1.2141824,32.0,11999.358187198639
1.1966928,32.0,12012.423906326294
1.2087365,32.0,12025.125564336777
1.2328817,32.0,12037.777384281158
1.2242203,32.0,12050.099360227585
1.2491707,32.0,12062.652876853943
1.2467408,32.0,12075.383550405502
1.1818676,32.0,12088.718759536743
1.2034144,32.0,12100.69340801239
1.2298799,32.0,12112.967257499695
1.2714512,32.0,12125.70465040207
1.2252862,32.0,12137.55927681923
1.2140535,32.0,12149.072333574295
1.2662154,32.0,12160.856186389923
1.2368417,32.0,12172.475542068481
1.205932,32.0,12184.334252119064
1.2408705,32.0,12196.425779342651
1.2745153,32.0,12209.42021393776
1.2221141,32.0,12221.726354598999
1.2350533,32.0,12233.514857769012
1.2341094,32.0,12246.303230285645
1.2286063,32.0,12257.862648010254
1.2224479,32.0,12269.20384144783
1.2498676,32.0,12281.866935491562
1.2077403,32.0,12293.830413103104
1.2399346,32.0,12305.97121810913
#{"t_start": 1613238613.01374}
r,l,t
0.6494394,32.0,12.68171215057373
